current ID,accumulated P/L,accumulated reward,reward,position,action,fpl,cu,ma1,ma2,ma3,ma4,ma5
121,0,0,0,1,1,0,0.6855188679245288,0.7209355345911933,0,0,0,0
122,0,0,0,1,2,-0.06999999999999318,0.7555188679245219,0.7191855345911934,0,0,0,0
123,0,0,0,1,1,0.0,0.6855188679245288,0.7197688679245267,0,0,0,0
124,0,0,0,1,0,-0.06999999999999318,0.7555188679245219,0.71910220125786,0,0,0,0
125,0,0,0,1,0,-0.06999999999999318,0.7555188679245219,0.7191855345911933,0,0,0,0
126,0,0,0,1,1,-0.06999999999999318,0.7555188679245219,0.7197688679245265,0,0,0,0
127,0,0,0,1,0,0.0,0.6855188679245288,0.7198522012578598,0,0,0,0
128,0.0,0.0,0.0,0,3,0.0,0.6855188679245288,0.7198522012578598,0,0,0,0
129,0.0,0.0,0,0,3,0,0.6855188679245288,0.7193522012578597,0,0,0,0
130,0.0,0.0,0,1,1,0,0.7555188679245219,0.7193522012578597,0,0,0,0
131,0.0,0.0,0.0,0,3,0.0,0.7555188679245219,0.719435534591193,0,0,0,0
132,0.0,0.0,0,0,3,0,0.6855188679245288,0.7195188679245262,0,0,0,0
133,0.0,0.0,0,0,3,0,0.7555188679245219,0.7190188679245263,0,0,0,0
134,0.0,0.0,0,2,2,0,0.7555188679245219,0.7191022012578595,0,0,0,0
135,0.0,0.0,0,2,1,-0.06999999999999318,0.6855188679245288,0.7191855345911927,0,0,0,0
136,-1199.9999999999034,-1199.9999999999034,-1199.9999999999034,0,3,-0.11999999999999034,0.6355188679245316,0.7191855345911927,0,0,0,0
137,-1199.9999999999034,-1199.9999999999034,0,2,2,0,0.7255188679245208,0.7187688679245261,0,0,0,0
138,-1199.9999999999034,-1199.9999999999034,0,2,1,0.020000000000010232,0.745518867924531,0.7191022012578594,0,0,0,0
139,-1199.9999999999034,-1199.9999999999034,0,2,0,0.030000000000001137,0.7555188679245219,0.7196022012578595,0,0,0,0
140,-1199.9999999999034,-1199.9999999999034,0,2,0,0.15000000000000568,0.8755188679245265,0.7196855345911927,0,0,0,0
141,-1199.9999999999034,-1199.9999999999034,0,2,2,0.15000000000000568,0.8755188679245265,0.7212688679245259,0,0,0,0
142,-1199.9999999999034,-1199.9999999999034,0,2,2,0.19000000000001194,0.9155188679245327,0.7223522012578593,0,0,0,0
143,-1199.9999999999034,-1199.9999999999034,0,2,1,0.14000000000000057,0.8655188679245214,0.7242688679245259,0,0,0,0
144,-1199.9999999999034,-1199.9999999999034,0,2,2,0.14000000000000057,0.8655188679245214,0.7252688679245259,0,0,0,0
