current ID,accumulated P/L,accumulated reward,reward,position,action,fpl,cu,ma1,ma2,ma3,ma4,ma5
121,0,0,0,2,2,0,0.6855188679245288,0.7209355345911933,0,0,0,0
122,0,0,0,2,0,0.06999999999999318,0.7555188679245219,0.7191855345911934,0,0,0,0
123,0,0,0,2,2,0.0,0.6855188679245288,0.7197688679245267,0,0,0,0
124,0,0,0,2,2,0.06999999999999318,0.7555188679245219,0.71910220125786,0,0,0,0
125,699.9999999999318,699.9999999999318,699.9999999999318,0,3,0.06999999999999318,0.7555188679245219,0.7191855345911933,0,0,0,0
126,699.9999999999318,699.9999999999318,0,2,2,0,0.7555188679245219,0.7197688679245265,0,0,0,0
127,699.9999999999318,699.9999999999318,0,2,1,-0.06999999999999318,0.6855188679245288,0.7198522012578598,0,0,0,0
128,0.0,0.0,-699.9999999999318,0,3,-0.06999999999999318,0.6855188679245288,0.7198522012578598,0,0,0,0
129,0.0,0.0,0,2,2,0,0.6855188679245288,0.7193522012578597,0,0,0,0
130,699.9999999999318,699.9999999999318,699.9999999999318,0,3,0.06999999999999318,0.7555188679245219,0.7193522012578597,0,0,0,0
131,699.9999999999318,699.9999999999318,0,0,0,0,0.7555188679245219,0.719435534591193,0,0,0,0
132,699.9999999999318,699.9999999999318,0,1,1,0,0.6855188679245288,0.7195188679245262,0,0,0,0
133,699.9999999999318,699.9999999999318,0,1,0,-0.06999999999999318,0.7555188679245219,0.7190188679245263,0,0,0,0
134,699.9999999999318,699.9999999999318,0,1,0,-0.06999999999999318,0.7555188679245219,0.7191022012578595,0,0,0,0
135,699.9999999999318,699.9999999999318,0.0,0,3,0.0,0.6855188679245288,0.7191855345911927,0,0,0,0
136,699.9999999999318,699.9999999999318,0,1,1,0,0.6355188679245316,0.7191855345911927,0,0,0,0
137,699.9999999999318,699.9999999999318,0,1,0,-0.0899999999999892,0.7255188679245208,0.7187688679245261,0,0,0,0
138,-400.0000000000625,-400.0000000000625,-1099.9999999999943,0,3,-0.10999999999999943,0.745518867924531,0.7191022012578594,0,0,0,0
139,-400.0000000000625,-400.0000000000625,0,1,1,0,0.7555188679245219,0.7196022012578595,0,0,0,0
140,-1600.000000000108,-1600.000000000108,-1200.0000000000455,0,3,-0.12000000000000455,0.8755188679245265,0.7196855345911927,0,0,0,0
