current ID,accumulated P/L,accumulated reward,reward,position,action,fpl,cu,ma1,ma2,ma3,ma4,ma5
121,0,0,0,2,2,0,0.6855188679245288,0,0,0,0,0
122,0,0,0,2,2,0.06999999999999318,0.7555188679245219,0,0,0,0,0
123,0.0,0.0,0.0,0,3,0.0,0.6855188679245288,0,0,0,0,0
124,0.0,0.0,0,2,2,0,0.7555188679245219,0,0,0,0,0
125,0.0,0.0,0,2,1,0.0,0.7555188679245219,0,0,0,0,0
126,0.0,0.0,0,2,2,0.0,0.7555188679245219,0,0,0,0,0
127,-699.9999999999318,-699.9999999999318,-699.9999999999318,0,3,-0.06999999999999318,0.6855188679245288,0,0,0,0,0
128,-699.9999999999318,-699.9999999999318,0,0,0,0,0.6855188679245288,0,0,0,0,0
129,-699.9999999999318,-699.9999999999318,0,0,0,0,0.6855188679245288,0,0,0,0,0
130,-699.9999999999318,-699.9999999999318,0,0,3,0,0.7555188679245219,0,0,0,0,0
131,-699.9999999999318,-699.9999999999318,0,2,2,0,0.7555188679245219,0,0,0,0,0
132,-1399.9999999998636,-1399.9999999998636,-699.9999999999318,0,3,-0.06999999999999318,0.6855188679245288,0,0,0,0,0
133,-1399.9999999998636,-1399.9999999998636,0,2,2,0,0.7555188679245219,0,0,0,0,0
134,-1399.9999999998636,-1399.9999999998636,0,2,1,0.0,0.7555188679245219,0,0,0,0,0
135,-1399.9999999998636,-1399.9999999998636,0,2,0,-0.06999999999999318,0.6855188679245288,0,0,0,0,0
136,-1399.9999999998636,-1399.9999999998636,0,2,2,-0.11999999999999034,0.6355188679245316,0,0,0,0,0
137,-1399.9999999998636,-1399.9999999998636,0,2,0,-0.030000000000001137,0.7255188679245208,0,0,0,0,0
138,-1399.9999999998636,-1399.9999999998636,0,2,1,-0.009999999999990905,0.745518867924531,0,0,0,0,0
139,-1399.9999999998636,-1399.9999999998636,0.0,0,3,0.0,0.7555188679245219,0,0,0,0,0
140,-1399.9999999998636,-1399.9999999998636,0,1,1,0,0.8755188679245265,0,0,0,0,0
141,-1399.9999999998636,-1399.9999999998636,0,1,1,0.0,0.8755188679245265,0,0,0,0,0
142,-1799.999999999926,-1799.999999999926,-400.0000000000625,0,3,-0.04000000000000625,0.9155188679245327,0,0,0,0,0
143,-1799.999999999926,-1799.999999999926,0,0,0,0,0.8655188679245214,0,0,0,0,0
144,-1799.999999999926,-1799.999999999926,0,2,2,0,0.8655188679245214,0,0,0,0,0
145,-1799.999999999926,-1799.999999999926,0,2,0,0.030000000000001137,0.8955188679245225,0,0,0,0,0
146,-1499.9999999999147,-1499.9999999999147,300.00000000001137,0,3,0.030000000000001137,0.8955188679245225,0,0,0,0,0
147,-1499.9999999999147,-1499.9999999999147,0,0,0,0,0.8855188679245316,0,0,0,0,0
148,-1499.9999999999147,-1499.9999999999147,0,0,0,0,0.8855188679245316,0,0,0,0,0
149,-1499.9999999999147,-1499.9999999999147,0,0,0,0,0.8355188679245202,0,0,0,0,0
150,-1499.9999999999147,-1499.9999999999147,0,2,2,0,0.8455188679245254,0,0,0,0,0
151,-1499.9999999999147,-1499.9999999999147,0.0,0,3,0.0,0.8455188679245254,0,0,0,0,0
152,-1499.9999999999147,-1499.9999999999147,0,0,3,0,0.8155188679245242,0,0,0,0,0
153,-1499.9999999999147,-1499.9999999999147,0,0,3,0,0.8355188679245202,0,0,0,0,0
154,-1499.9999999999147,-1499.9999999999147,0,1,1,0,0.8055188679245191,0,0,0,0,0
155,-1700.000000000017,-1700.000000000017,-200.00000000010232,0,3,-0.020000000000010232,0.8255188679245293,0,0,0,0,0
156,-1700.000000000017,-1700.000000000017,0,1,1,0,0.8355188679245202,0,0,0,0,0
157,-1700.000000000017,-1700.000000000017,0,1,2,0.06999999999999318,0.7655188679245271,0,0,0,0,0
158,-1700.000000000017,-1700.000000000017,0,1,0,0.0,0.8355188679245202,0,0,0,0,0
159,-1700.000000000017,-1700.000000000017,0,1,0,0.04999999999999716,0.7855188679245231,0,0,0,0,0
160,-1800.0000000000682,-1800.0000000000682,-100.00000000005116,0,3,-0.010000000000005116,0.8455188679245254,0,0,0,0,0
161,-1800.0000000000682,-1800.0000000000682,0,0,0,0,0.8355188679245202,0,0,0,0,0
162,-1800.0000000000682,-1800.0000000000682,0,2,2,0,0.8355188679245202,0,0,0,0,0
